1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200
7.09023544888154e-05 6.92024241307013e-05 6.74576912926091e-05 6.589303623033839e-05 6.953952412158444e-05 7.819216983446202e-05 7.910303018462324e-05 8.948395791657153e-05 8.966368557619878e-05 9.078889219256928e-05 0.00010092087912538978 0.00011249553451785931 0.00011335413279528509 0.00012353360555475272 0.00014294221667564692 0.00016736367815920944
7.093564835212581e-05 6.70027003288148e-05 6.684691972610706e-05 6.93510597954402e-05 7.348946093198477e-05 7.548866695575826e-05 8.276365674820261e-05 8.85067834372061e-05 8.928035484921333e-05 9.979588678056486e-05 0.00010658275367855811 0.00011806393931263635 0.00012186140527768902 0.00014147909462740839 0.00016162529064448465 0.00019214680195485205
7.595298389625526e-05 7.489695315865691e-05 7.001810949253607e-05 7.455978097983878e-05 8.000027836827048e-05 7.979847211870155e-05 9.477925128338591e-05 9.469236748600893e-05 9.682977391616354e-05 0.00011140470466222064 0.00012476682954215944 0.00012618885809988345 0.0001424391163356527 0.00016203667229812402 0.00019380659609854822 0.0002105819740682667
7.965955576340252e-05 7.819900226165685e-05 7.881104709876497e-05 8.400858489043543e-05 8.617869782838243e-05 9.304293983090392e-05 0.00010030386373121688 0.00010120342912884911 0.00011480348308642471 0.00012372081752396374 0.00013445118762755895 0.00014178239960834513 0.000162623593517787 0.00019307625268715989 0.00021989299531188157 0.00022605782793626652
8.558394959356022e-05 8.220569051735109e-05 8.690875797468381e-05 9.199864325530306e-05 9.13558428501601e-05 0.00010769021536186805 0.0001079746832928754 0.00011214383534003999 0.0001275764538307852 0.00014390940116227954 0.00014489421980685876 0.0001670991527186039 0.00019258733793819252 0.000228481220473047 0.00023742413625986385 0.00025363723231326305
9.371331288167673e-05 8.89169746013825e-05 9.64879631678191e-05 0.00010030558746618245 0.00010586746310720467 0.00011488968243192835 0.00011612628038583446 0.00013291426878465337 0.0001442997422976251 0.0001535720423551863 0.00016595220040534862 0.00019102492669743006 0.0002305801614406993 0.0002511949189251898 0.00026606964367570477 0.00024266166055788443
9.787185361781838e-05 0.00010195181570653559 0.00010674401866325651 0.00010632829079583262 0.00012359384268308894 0.00012436233262782964 0.00013033469359243817 0.0001470502082390343 0.00016514048431648872 0.00016779440145571294 0.00019401546011060423 0.00022994345605616235 0.0002645078170023905 0.000271308258164332 0.00026794741470607264 0.00023636424022554627
0.0001034399443137009 0.00011179001324039668 0.00011791005484007745 0.0001220938558583512 0.00013260994534418518 0.0001344310193381773 0.00015424754561825732 0.00016911820629904748 0.00017559304233270837 0.00019616366747043606 0.00022860836853504733 0.0002749897166955336 0.00028524310936923347 0.00029778822198827835 0.0002590596553225543 0.0002653725394278814
0.00011845462991390968 0.00012519692638894998 0.00012527901626801138 0.00014331235113785202 0.00014437013569538402 0.00015289531069163486 0.0001714065527997349 0.00018980013291670505 0.00019649688603671497 0.00022735079987632945 0.0002768476737647601 0.0003042325728420026 0.0003198128570444759 0.000284873907392435 0.0002692837240306476 0.0003157608914035
0.00013258695499144673 0.0001392148748742491 0.0001425126490015963 0.0001552961879620071 0.00015742772003133853 0.0001799228776697226 0.00019925499419097298 0.00020352923347388943 0.00023272652206631113 0.00027595004709147467 0.0003224915304373427 0.00033051874566289967 0.0003154927836898332 0.0002818729074656483 0.0003262508953187629 0.0003414655730284925
0.00014809056316750707 0.0001494152641796454 0.0001679939659489948 0.00016950415904857963 0.00018106372734883098 0.00020151779077662763 0.00021976040833978226 0.00023466095991812077 0.00027452429655383363 0.0003348894601414482 0.000347661674505451 0.000353644013837043 0.0003063716010048051 0.0003346115454481763 0.0003667036813923334 0.00034448593303710586
0.000165849490198456 0.00016830949792976117 0.0001830359011410102 0.00018582478893669415 0.00021237983451194396 0.0002356724860520065 0.00023998048165249617 0.00027665688402707134 0.0003374748997452724 0.0003744730056705859 0.0003868049785194694 0.00033888983671707804 0.0003409481128039727 0.0003889516253300365 0.0003698790955410586 0.0003843236866634346
0.00018087905153292138 0.00019912853681281623 0.0002011669899739017 0.00021641229721601076 0.00024125601207390288 0.0002569309750508938 0.0002832402197661837 0.00033631118638931164 0.0003998414750593934 0.00040704394961211637 0.00037836620236272124 0.0003516748086361252 0.0004092744571622212 0.0004015379361239731 0.00040373126642979815 0.0004159935256716474
0.00020164027609036677 0.00021935575286556244 0.00022290112458021635 0.0002531603322653753 0.00028044630745254395 0.00028830706831921944 0.00033566004295937314 0.00041529026142762127 0.00043150550626717174 0.00042554336911250555 0.00037426811210677105 0.000427142974725307 0.000438637860262184 0.0004275630546771177 0.00044547987549693806 0.0004397470131545568
0.00023843902576881117 0.00024208204059503316 0.00026205759941159203 0.00029206650024016174 0.0003044800205988657 0.00034223703469051967 0.00041853892906071485 0.0004691889195955909 0.00047342003886188073 0.0004111031210084026 0.00044118461135178453 0.00047837445589074263 0.0004552090715992869 0.00047965543538732765 0.0004703565128155869 0.00042721757821667417
0.0002642170095791666 0.0002702881964437228 0.00030511863121218024 0.00033436210586091996 0.00035180628070113744 0.0004168655814433869 0.0005050923365780363 0.0005090558659896189 0.000461612279154428 0.0004539212533806701 0.0005156128286155202 0.0004902726500219177 0.0005139020780115575 0.0005076945254538616 0.0004633731629495492 0.00044441280402009186
0.0002925666694424254 0.0003190357256262604 0.00035625859061886293 0.00036658619465369194 0.0004202810197079249 0.0005243091093744365 0.0005462272846398537 0.0005225821300466942 0.0004754638583669662 0.000549791815524381 0.0005322998468846121 0.000549192680970258 0.000546358887342267 0.0005058624165134568 0.0004738422818911005 0.0004756247344348542
